,Country,Country code,Job,Avg. salary,Min. salary,Max. salary,Cities,Variation,Male percent,Female percent,Skills in demand
893,UNITED KINGDOMS,UK,Database_Administrator_(DBA),"£30,010",£18k , £51k.,"Birmingham, England: West Midlands",-13%,71.7%,28.3%,"['Oracle', 'Microsoft SQL Server', 'SQL', 'Database Administration', 'Windows Operating System General Use', 'Microsoft Access', 'Database Management & Reporting', 'Data Analysis', 'Microsoft Office', 'Microsoft Excel']"
894,UNITED KINGDOMS,UK,Data_Engineer,"£40,032",£25k , £65k.,"London, England: London",+15%,87.9%,10.5%,"['Scala', 'Big Data Analytics', 'Amazon Web Services (AWS)', 'Apache Spark', 'ETL (Extract, transform, load)', 'Apache Hadoop', 'SQL', 'Python', 'Data Analysis', 'Data Processing']"
895,UNITED KINGDOMS,UK,Data_Engineer,"£40,032",£25k , £65k.,"Manchester, England: Manchester",+14%,87.9%,10.5%,"['Scala', 'Big Data Analytics', 'Amazon Web Services (AWS)', 'Apache Spark', 'ETL (Extract, transform, load)', 'Apache Hadoop', 'SQL', 'Python', 'Data Analysis', 'Data Processing']"
896,UNITED KINGDOMS,UK,Data_Engineer,"£40,032",£25k , £65k.,"London, England",+2%,87.9%,10.5%,"['Scala', 'Big Data Analytics', 'Amazon Web Services (AWS)', 'Apache Spark', 'ETL (Extract, transform, load)', 'Apache Hadoop', 'SQL', 'Python', 'Data Analysis', 'Data Processing']"
897,UNITED KINGDOMS,UK,Data_Engineer,"£40,032",£25k , £65k.,"Edinburgh, Scotland: Edinburgh",-0%,87.9%,10.5%,"['Scala', 'Big Data Analytics', 'Amazon Web Services (AWS)', 'Apache Spark', 'ETL (Extract, transform, load)', 'Apache Hadoop', 'SQL', 'Python', 'Data Analysis', 'Data Processing']"
898,UNITED KINGDOMS,UK,Data_Engineer,"£40,032",£25k , £65k.,"Cambridge, Cambridgeshire",-0%,87.9%,10.5%,"['Scala', 'Big Data Analytics', 'Amazon Web Services (AWS)', 'Apache Spark', 'ETL (Extract, transform, load)', 'Apache Hadoop', 'SQL', 'Python', 'Data Analysis', 'Data Processing']"
899,UNITED KINGDOMS,UK,Data_Engineer,"£40,032",£25k , £65k.,"Glasgow, Scotland: Glasgow",-21%,87.9%,10.5%,"['Scala', 'Big Data Analytics', 'Amazon Web Services (AWS)', 'Apache Spark', 'ETL (Extract, transform, load)', 'Apache Hadoop', 'SQL', 'Python', 'Data Analysis', 'Data Processing']"
900,UNITED KINGDOMS,UK,Data_Engineer,"£40,032",£25k , £65k.,"Belfast, Northern Ireland: Belfast",-24%,87.9%,10.5%,"['Scala', 'Big Data Analytics', 'Amazon Web Services (AWS)', 'Apache Spark', 'ETL (Extract, transform, load)', 'Apache Hadoop', 'SQL', 'Python', 'Data Analysis', 'Data Processing']"
901,UNITED KINGDOMS,UK,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"£27,314",£19k , £41k.,"London, England: London",+19%,67%,32.1%,"['Integration Testing', 'Selenium Automated Test Tool', 'SQL', 'Test Automation', 'Regression Testing', 'System Testing', 'Software Test', 'Test Planning', 'Acceptance Testing', 'C# Programming Language']"
902,UNITED KINGDOMS,UK,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"£27,314",£19k , £41k.,"Oxford, England: Oxfordshire",+11%,67%,32.1%,"['Integration Testing', 'Selenium Automated Test Tool', 'SQL', 'Test Automation', 'Regression Testing', 'System Testing', 'Software Test', 'Test Planning', 'Acceptance Testing', 'C# Programming Language']"
903,UNITED KINGDOMS,UK,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"£27,314",£19k , £41k.,"Manchester, England: Manchester",-4%,67%,32.1%,"['Integration Testing', 'Selenium Automated Test Tool', 'SQL', 'Test Automation', 'Regression Testing', 'System Testing', 'Software Test', 'Test Planning', 'Acceptance Testing', 'C# Programming Language']"
904,UNITED KINGDOMS,UK,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"£27,314",£19k , £41k.,"Bristol, England: Bristol",-4%,67%,32.1%,"['Integration Testing', 'Selenium Automated Test Tool', 'SQL', 'Test Automation', 'Regression Testing', 'System Testing', 'Software Test', 'Test Planning', 'Acceptance Testing', 'C# Programming Language']"
905,UNITED KINGDOMS,UK,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"£27,314",£19k , £41k.,"Belfast, Northern Ireland: Belfast",-9%,67%,32.1%,"['Integration Testing', 'Selenium Automated Test Tool', 'SQL', 'Test Automation', 'Regression Testing', 'System Testing', 'Software Test', 'Test Planning', 'Acceptance Testing', 'C# Programming Language']"
906,UNITED KINGDOMS,UK,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"£27,314",£19k , £41k.,"Edinburgh, Scotland: Edinburgh",-9%,67%,32.1%,"['Integration Testing', 'Selenium Automated Test Tool', 'SQL', 'Test Automation', 'Regression Testing', 'System Testing', 'Software Test', 'Test Planning', 'Acceptance Testing', 'C# Programming Language']"
907,UNITED KINGDOMS,UK,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"£27,314",£19k , £41k.,"Cambridge, England: Cambridgeshire",-19%,67%,32.1%,"['Integration Testing', 'Selenium Automated Test Tool', 'SQL', 'Test Automation', 'Regression Testing', 'System Testing', 'Software Test', 'Test Planning', 'Acceptance Testing', 'C# Programming Language']"
908,UNITED KINGDOMS,UK,Lead_Software_Engineer,"£52,658",£38k , £80k.,"London, England: London",+25%,94.1%,5.9%,"['Software Architecture', 'Java', 'Software Development', 'Python', 'JavaScript', 'C++ Programming Language', '.NET', 'C# Programming Language', 'SQL', 'PHP']"
909,UNITED KINGDOMS,UK,Lead_Software_Engineer,"£52,658",£38k , £80k.,"London, England",+16%,94.1%,5.9%,"['Software Architecture', 'Java', 'Software Development', 'Python', 'JavaScript', 'C++ Programming Language', '.NET', 'C# Programming Language', 'SQL', 'PHP']"
910,UNITED KINGDOMS,UK,Lead_Software_Engineer,"£52,658",£38k , £80k.,"Bristol, England: Bristol",-2%,94.1%,5.9%,"['Software Architecture', 'Java', 'Software Development', 'Python', 'JavaScript', 'C++ Programming Language', '.NET', 'C# Programming Language', 'SQL', 'PHP']"
911,UNITED KINGDOMS,UK,Lead_Software_Engineer,"£52,658",£38k , £80k.,"Edinburgh, Scotland: Edinburgh",-4%,94.1%,5.9%,"['Software Architecture', 'Java', 'Software Development', 'Python', 'JavaScript', 'C++ Programming Language', '.NET', 'C# Programming Language', 'SQL', 'PHP']"
912,UNITED KINGDOMS,UK,Lead_Software_Engineer,"£52,658",£38k , £80k.,"Manchester, England: Manchester",-6%,94.1%,5.9%,"['Software Architecture', 'Java', 'Software Development', 'Python', 'JavaScript', 'C++ Programming Language', '.NET', 'C# Programming Language', 'SQL', 'PHP']"
913,UNITED KINGDOMS,UK,Lead_Software_Engineer,"£52,658",£38k , £80k.,"Cambridge, England: Cambridgeshire",-18%,94.1%,5.9%,"['Software Architecture', 'Java', 'Software Development', 'Python', 'JavaScript', 'C++ Programming Language', '.NET', 'C# Programming Language', 'SQL', 'PHP']"
914,UNITED KINGDOMS,UK,Lead_Software_Engineer,"£52,658",£38k , £80k.,"Sheffield, England: South Yorkshire",-21%,94.1%,5.9%,"['Software Architecture', 'Java', 'Software Development', 'Python', 'JavaScript', 'C++ Programming Language', '.NET', 'C# Programming Language', 'SQL', 'PHP']"
915,UNITED KINGDOMS,UK,Web_Developer,"£25,526",£18k , £39k.,"London, England: London",+21%,89.1%,10.3%,"['C# Programming Language', 'JavaScript', 'Web Development', 'PHP', 'HTML5', 'jQuery', 'MySQL', 'Cascading Style Sheets (CSS)', 'HTML', 'Wordpress']"
916,UNITED KINGDOMS,UK,Web_Developer,"£25,526",£18k , £39k.,"Edinburgh, Scotland: Edinburgh",+4%,89.1%,10.3%,"['C# Programming Language', 'JavaScript', 'Web Development', 'PHP', 'HTML5', 'jQuery', 'MySQL', 'Cascading Style Sheets (CSS)', 'HTML', 'Wordpress']"
917,UNITED KINGDOMS,UK,Web_Developer,"£25,526",£18k , £39k.,"Glasgow, Scotland: Glasgow",+1%,89.1%,10.3%,"['C# Programming Language', 'JavaScript', 'Web Development', 'PHP', 'HTML5', 'jQuery', 'MySQL', 'Cascading Style Sheets (CSS)', 'HTML', 'Wordpress']"
918,UNITED KINGDOMS,UK,Web_Developer,"£25,526",£18k , £39k.,"Manchester, England: Manchester",-0%,89.1%,10.3%,"['C# Programming Language', 'JavaScript', 'Web Development', 'PHP', 'HTML5', 'jQuery', 'MySQL', 'Cascading Style Sheets (CSS)', 'HTML', 'Wordpress']"
919,UNITED KINGDOMS,UK,Web_Developer,"£25,526",£18k , £39k.,"Brighton, England: East Sussex",-2%,89.1%,10.3%,"['C# Programming Language', 'JavaScript', 'Web Development', 'PHP', 'HTML5', 'jQuery', 'MySQL', 'Cascading Style Sheets (CSS)', 'HTML', 'Wordpress']"
920,UNITED KINGDOMS,UK,Web_Developer,"£25,526",£18k , £39k.,"Birmingham, England: Birmingham",-3%,89.1%,10.3%,"['C# Programming Language', 'JavaScript', 'Web Development', 'PHP', 'HTML5', 'jQuery', 'MySQL', 'Cascading Style Sheets (CSS)', 'HTML', 'Wordpress']"
921,UNITED KINGDOMS,UK,Web_Developer,"£25,526",£18k , £39k.,"Bristol, England: Bristol",-5%,89.1%,10.3%,"['C# Programming Language', 'JavaScript', 'Web Development', 'PHP', 'HTML5', 'jQuery', 'MySQL', 'Cascading Style Sheets (CSS)', 'HTML', 'Wordpress']"
922,UNITED KINGDOMS,UK,Front_End_Developer_%2F_Engineer,"£31,941",£21k , £52k.,"London, England",+37%,82.2%,17.6%,"['React.js', 'Node.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']"
923,UNITED KINGDOMS,UK,Front_End_Developer_%2F_Engineer,"£31,941",£21k , £52k.,"London, England: London",+26%,82.2%,17.6%,"['React.js', 'Node.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']"
924,UNITED KINGDOMS,UK,Front_End_Developer_%2F_Engineer,"£31,941",£21k , £52k.,"Reading, England: Berkshire",+3%,82.2%,17.6%,"['React.js', 'Node.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']"
925,UNITED KINGDOMS,UK,Front_End_Developer_%2F_Engineer,"£31,941",£21k , £52k.,"Brighton, England: East Sussex",-7%,82.2%,17.6%,"['React.js', 'Node.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']"
926,UNITED KINGDOMS,UK,Front_End_Developer_%2F_Engineer,"£31,941",£21k , £52k.,"Manchester, England: Manchester",-12%,82.2%,17.6%,"['React.js', 'Node.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']"
927,UNITED KINGDOMS,UK,Front_End_Developer_%2F_Engineer,"£31,941",£21k , £52k.,"Edinburgh, Scotland: Edinburgh",-14%,82.2%,17.6%,"['React.js', 'Node.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']"
928,UNITED KINGDOMS,UK,Front_End_Developer_%2F_Engineer,"£31,941",£21k , £52k.,"Bristol, England: Bristol",-16%,82.2%,17.6%,"['React.js', 'Node.js', 'Angular.js', 'JavaScript', 'Web Development', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'PHP']"
929,UNITED KINGDOMS,UK,.NET_Software_Developer_%2F_Programmer,"£32,740",£22k , £48k.,"Reading, England: Berkshire",+29%,93.1%,6.6%,"['C# Programming Language', '.NET', 'ASP.NET Framework', 'Microsoft SQL Server', 'SQL', 'HTML', 'jQuery', 'Model-view-controller (MVC)', 'JavaScript', 'VB.Net']"
930,UNITED KINGDOMS,UK,.NET_Software_Developer_%2F_Programmer,"£32,740",£22k , £48k.,"London, England: London",+20%,93.1%,6.6%,"['C# Programming Language', '.NET', 'ASP.NET Framework', 'Microsoft SQL Server', 'SQL', 'HTML', 'jQuery', 'Model-view-controller (MVC)', 'JavaScript', 'VB.Net']"
931,UNITED KINGDOMS,UK,.NET_Software_Developer_%2F_Programmer,"£32,740",£22k , £48k.,"Bristol, England: Bristol",+3%,93.1%,6.6%,"['C# Programming Language', '.NET', 'ASP.NET Framework', 'Microsoft SQL Server', 'SQL', 'HTML', 'jQuery', 'Model-view-controller (MVC)', 'JavaScript', 'VB.Net']"
932,UNITED KINGDOMS,UK,.NET_Software_Developer_%2F_Programmer,"£32,740",£22k , £48k.,"Leeds, England: West Yorkshire",-3%,93.1%,6.6%,"['C# Programming Language', '.NET', 'ASP.NET Framework', 'Microsoft SQL Server', 'SQL', 'HTML', 'jQuery', 'Model-view-controller (MVC)', 'JavaScript', 'VB.Net']"
933,UNITED KINGDOMS,UK,.NET_Software_Developer_%2F_Programmer,"£32,740",£22k , £48k.,"Manchester, England: Manchester",-17%,93.1%,6.6%,"['C# Programming Language', '.NET', 'ASP.NET Framework', 'Microsoft SQL Server', 'SQL', 'HTML', 'jQuery', 'Model-view-controller (MVC)', 'JavaScript', 'VB.Net']"
934,UNITED KINGDOMS,UK,.NET_Software_Developer_%2F_Programmer,"£32,740",£22k , £48k.,"Nottingham, England: Nottinghamshire",-19%,93.1%,6.6%,"['C# Programming Language', '.NET', 'ASP.NET Framework', 'Microsoft SQL Server', 'SQL', 'HTML', 'jQuery', 'Model-view-controller (MVC)', 'JavaScript', 'VB.Net']"
935,UNITED KINGDOMS,UK,.NET_Software_Developer_%2F_Programmer,"£32,740",£22k , £48k.,"Belfast, Northern Ireland: Belfast",-26%,93.1%,6.6%,"['C# Programming Language', '.NET', 'ASP.NET Framework', 'Microsoft SQL Server', 'SQL', 'HTML', 'jQuery', 'Model-view-controller (MVC)', 'JavaScript', 'VB.Net']"
936,UNITED KINGDOMS,UK,Project_Manager%2C_Information_Technology_(IT),"£42,096",£27k , £69k.,"London, England",+24%,67.9%,32.1%,"['Strategic Project Management', 'Agile Software Development', 'Business Analysis', 'Project Management', 'Microsoft Project', 'Customer Relationship Management (CRM)', 'Project Coordinating', 'IT Management', 'Microsoft Excel', 'Microsoft Office']"
937,UNITED KINGDOMS,UK,Project_Manager%2C_Information_Technology_(IT),"£42,096",£27k , £69k.,"London, England: London",+17%,67.9%,32.1%,"['Strategic Project Management', 'Agile Software Development', 'Business Analysis', 'Project Management', 'Microsoft Project', 'Customer Relationship Management (CRM)', 'Project Coordinating', 'IT Management', 'Microsoft Excel', 'Microsoft Office']"
938,UNITED KINGDOMS,UK,Project_Manager%2C_Information_Technology_(IT),"£42,096",£27k , £69k.,"Glasgow, Scotland: Glasgow",+4%,67.9%,32.1%,"['Strategic Project Management', 'Agile Software Development', 'Business Analysis', 'Project Management', 'Microsoft Project', 'Customer Relationship Management (CRM)', 'Project Coordinating', 'IT Management', 'Microsoft Excel', 'Microsoft Office']"
939,UNITED KINGDOMS,UK,Project_Manager%2C_Information_Technology_(IT),"£42,096",£27k , £69k.,"Bristol, England: Bristol",-6%,67.9%,32.1%,"['Strategic Project Management', 'Agile Software Development', 'Business Analysis', 'Project Management', 'Microsoft Project', 'Customer Relationship Management (CRM)', 'Project Coordinating', 'IT Management', 'Microsoft Excel', 'Microsoft Office']"
940,UNITED KINGDOMS,UK,Project_Manager%2C_Information_Technology_(IT),"£42,096",£27k , £69k.,"Leeds, England: Leeds",-8%,67.9%,32.1%,"['Strategic Project Management', 'Agile Software Development', 'Business Analysis', 'Project Management', 'Microsoft Project', 'Customer Relationship Management (CRM)', 'Project Coordinating', 'IT Management', 'Microsoft Excel', 'Microsoft Office']"
941,UNITED KINGDOMS,UK,Project_Manager%2C_Information_Technology_(IT),"£42,096",£27k , £69k.,"Edinburgh, Scotland: Edinburgh",-9%,67.9%,32.1%,"['Strategic Project Management', 'Agile Software Development', 'Business Analysis', 'Project Management', 'Microsoft Project', 'Customer Relationship Management (CRM)', 'Project Coordinating', 'IT Management', 'Microsoft Excel', 'Microsoft Office']"
942,UNITED KINGDOMS,UK,Project_Manager%2C_Information_Technology_(IT),"£42,096",£27k , £69k.,"Manchester, England: Manchester",-12%,67.9%,32.1%,"['Strategic Project Management', 'Agile Software Development', 'Business Analysis', 'Project Management', 'Microsoft Project', 'Customer Relationship Management (CRM)', 'Project Coordinating', 'IT Management', 'Microsoft Excel', 'Microsoft Office']"
943,UNITED KINGDOMS,UK,Senior_Project_Manager%2C_IT,"£59,231",£43k , £82k.,"London, England: London",+12%,72.8%,27.2%,"['Agile Software Development', 'Program Management', 'Leadership', 'Strategic Project Management', 'IT Management', 'IT Security & Infrastructure', 'Microsoft Project', 'People Management', 'Software Development', 'Risk Management / Risk Control']"
944,UNITED KINGDOMS,UK,Senior_Project_Manager%2C_IT,"£59,231",£43k , £82k.,"Edinburgh, Scotland: Edinburgh",+6%,72.8%,27.2%,"['Agile Software Development', 'Program Management', 'Leadership', 'Strategic Project Management', 'IT Management', 'IT Security & Infrastructure', 'Microsoft Project', 'People Management', 'Software Development', 'Risk Management / Risk Control']"
945,UNITED KINGDOMS,UK,Senior_Project_Manager%2C_IT,"£59,231",£43k , £82k.,"Manchester, England: Manchester",+2%,72.8%,27.2%,"['Agile Software Development', 'Program Management', 'Leadership', 'Strategic Project Management', 'IT Management', 'IT Security & Infrastructure', 'Microsoft Project', 'People Management', 'Software Development', 'Risk Management / Risk Control']"
946,UNITED KINGDOMS,UK,Senior_Project_Manager%2C_IT,"£59,231",£43k , £82k.,"Bristol, England: Bristol",-9%,72.8%,27.2%,"['Agile Software Development', 'Program Management', 'Leadership', 'Strategic Project Management', 'IT Management', 'IT Security & Infrastructure', 'Microsoft Project', 'People Management', 'Software Development', 'Risk Management / Risk Control']"
947,UNITED KINGDOMS,UK,Senior_Project_Manager%2C_IT,"£59,231",£43k , £82k.,"Liverpool, England: Liverpool",-9%,72.8%,27.2%,"['Agile Software Development', 'Program Management', 'Leadership', 'Strategic Project Management', 'IT Management', 'IT Security & Infrastructure', 'Microsoft Project', 'People Management', 'Software Development', 'Risk Management / Risk Control']"
948,UNITED KINGDOMS,UK,Senior_Project_Manager%2C_IT,"£59,231",£43k , £82k.,"Nottingham, England: Nottinghamshire",-11%,72.8%,27.2%,"['Agile Software Development', 'Program Management', 'Leadership', 'Strategic Project Management', 'IT Management', 'IT Security & Infrastructure', 'Microsoft Project', 'People Management', 'Software Development', 'Risk Management / Risk Control']"
949,UNITED KINGDOMS,UK,Senior_Project_Manager%2C_IT,"£59,231",£43k , £82k.,"Birmingham, England: Birmingham",-14%,72.8%,27.2%,"['Agile Software Development', 'Program Management', 'Leadership', 'Strategic Project Management', 'IT Management', 'IT Security & Infrastructure', 'Microsoft Project', 'People Management', 'Software Development', 'Risk Management / Risk Control']"
