,Country,Country code,Job,Avg. salary,Min. salary,Max. salary,Cities,Variation,Male percent,Female percent,Skills in demand,convert
1490,GERMANY,DE,Senior_Java_Developer,62550,€51k , €77k.,"Berlin, Berlin",-2%,96.2%,3.8%,"['Angular.js', 'Database', 'SQL', 'Microservices', 'Amazon Web Services (AWS)', 'RESTful Web Services', 'Spring', 'Java/J2EE', 'Hibernate', 'JavaScript']",1.18
1491,GERMANY,DE,Senior_Java_Developer,62550,€51k , €77k.,"Stuttgart, Baden-Wuerttemberg",-3%,96.2%,3.8%,"['Angular.js', 'Database', 'SQL', 'Microservices', 'Amazon Web Services (AWS)', 'RESTful Web Services', 'Spring', 'Java/J2EE', 'Hibernate', 'JavaScript']",1.18
1492,GERMANY,DE,Senior_Java_Developer,62550,€51k , €77k.,"Hamburg, Hamburg",-5%,96.2%,3.8%,"['Angular.js', 'Database', 'SQL', 'Microservices', 'Amazon Web Services (AWS)', 'RESTful Web Services', 'Spring', 'Java/J2EE', 'Hibernate', 'JavaScript']",1.18
1493,GERMANY,DE,Business_Intelligence_(BI)_Developer,53300,€33k , €71k.,"Munich, Bavaria (Bayern)",+22%,78.8%,21.2%,"['Business Intelligence', 'SQL', 'ETL (Extract, transform, load)', 'Data Warehouse', 'Microsoft SQL Server', 'SQL Server Integration Services (SSIS)', 'SQL Server Reporting Services (SSRS)', 'Tableau Software', 'Data Analysis', 'Python']",1.18
1494,GERMANY,DE,Business_Intelligence_(BI)_Developer,53300,€33k , €71k.,"Frankfurt am Main, Hessen",+17%,78.8%,21.2%,"['Business Intelligence', 'SQL', 'ETL (Extract, transform, load)', 'Data Warehouse', 'Microsoft SQL Server', 'SQL Server Integration Services (SSIS)', 'SQL Server Reporting Services (SSRS)', 'Tableau Software', 'Data Analysis', 'Python']",1.18
1495,GERMANY,DE,Business_Intelligence_(BI)_Developer,53300,€33k , €71k.,"Hamburg, Hamburg",-5%,78.8%,21.2%,"['Business Intelligence', 'SQL', 'ETL (Extract, transform, load)', 'Data Warehouse', 'Microsoft SQL Server', 'SQL Server Integration Services (SSIS)', 'SQL Server Reporting Services (SSRS)', 'Tableau Software', 'Data Analysis', 'Python']",1.18
1496,GERMANY,DE,Business_Intelligence_(BI)_Developer,53300,€33k , €71k.,"Berlin, Berlin",-8%,78.8%,21.2%,"['Business Intelligence', 'SQL', 'ETL (Extract, transform, load)', 'Data Warehouse', 'Microsoft SQL Server', 'SQL Server Integration Services (SSIS)', 'SQL Server Reporting Services (SSRS)', 'Tableau Software', 'Data Analysis', 'Python']",1.18
1497,GERMANY,DE,iOS_Developer,51072,€40k , €67k.,"Frankfurt am Main, Hessen",+8%,87.5%,12.5%,"['Object Oriented Programming (OOP)', 'Apple Xcode IDE', 'Objective-C', 'Mobile applications development', 'REST', 'iPhone SDK', 'Jenkins']",1.18
1498,GERMANY,DE,iOS_Developer,51072,€40k , €67k.,"Munich, Bavaria (Bayern)",+6%,87.5%,12.5%,"['Object Oriented Programming (OOP)', 'Apple Xcode IDE', 'Objective-C', 'Mobile applications development', 'REST', 'iPhone SDK', 'Jenkins']",1.18
1499,GERMANY,DE,iOS_Developer,51072,€40k , €67k.,"Berlin, Berlin",+3%,87.5%,12.5%,"['Object Oriented Programming (OOP)', 'Apple Xcode IDE', 'Objective-C', 'Mobile applications development', 'REST', 'iPhone SDK', 'Jenkins']",1.18
1500,GERMANY,DE,iOS_Developer,51072,€40k , €67k.,"Hamburg, Hamburg",-3%,87.5%,12.5%,"['Object Oriented Programming (OOP)', 'Apple Xcode IDE', 'Objective-C', 'Mobile applications development', 'REST', 'iPhone SDK', 'Jenkins']",1.18
1501,GERMANY,DE,iOS_Developer,51072,€40k , €67k.,"Stuttgart, Baden-Wuerttemberg",-8%,87.5%,12.5%,"['Object Oriented Programming (OOP)', 'Apple Xcode IDE', 'Objective-C', 'Mobile applications development', 'REST', 'iPhone SDK', 'Jenkins']",1.18
1502,GERMANY,DE,iOS_Developer,51072,€40k , €67k.,"Frankfurt, Hessen",-12%,87.5%,12.5%,"['Object Oriented Programming (OOP)', 'Apple Xcode IDE', 'Objective-C', 'Mobile applications development', 'REST', 'iPhone SDK', 'Jenkins']",1.18
1503,GERMANY,DE,iOS_Developer,51072,€40k , €67k.,"Cologne, Nordrhein-Westfalen (North Rhine-Westphalia)",-14%,87.5%,12.5%,"['Object Oriented Programming (OOP)', 'Apple Xcode IDE', 'Objective-C', 'Mobile applications development', 'REST', 'iPhone SDK', 'Jenkins']",1.18
1504,GERMANY,DE,Cyber_Security_Analyst,59322,€32k , €88k.,GERMANY,0,75%,25%,['Security Intrusion Detection'],1.18
1505,GERMANY,DE,Application_Developer,45580,€31k , €60k.,"Stuttgart, Baden-Wuerttemberg",+21%,100%,0,"['.NET', 'Java', 'JavaScript', 'C# Programming Language', 'SQL']",1.18
1506,GERMANY,DE,Application_Developer,45580,€31k , €60k.,"Hamburg, Hamburg",+13%,100%,0,"['.NET', 'Java', 'JavaScript', 'C# Programming Language', 'SQL']",1.18
1507,GERMANY,DE,Application_Developer,45580,€31k , €60k.,"Frankfurt am Main, Hessen",+12%,100%,0,"['.NET', 'Java', 'JavaScript', 'C# Programming Language', 'SQL']",1.18
1508,GERMANY,DE,Application_Developer,45580,€31k , €60k.,"Munich, Bavaria (Bayern)",+3%,100%,0,"['.NET', 'Java', 'JavaScript', 'C# Programming Language', 'SQL']",1.18
1509,GERMANY,DE,Application_Developer,45580,€31k , €60k.,"Berlin, Berlin",-1%,100%,0,"['.NET', 'Java', 'JavaScript', 'C# Programming Language', 'SQL']",1.18
1510,GERMANY,DE,Web_Designer_%26_Developer,40888,€30k , €74k.,"Frankfurt am Main, Hessen",+47%,75%,25%,"['JavaScript', 'Web Development', 'Web Design', 'User Experience (UX) Design', 'HTML', 'Cascading Style Sheets (CSS)', 'HTML5']",1.18
1511,GERMANY,DE,Web_Designer_%26_Developer,40888,€30k , €74k.,"Berlin, Berlin",+22%,75%,25%,"['JavaScript', 'Web Development', 'Web Design', 'User Experience (UX) Design', 'HTML', 'Cascading Style Sheets (CSS)', 'HTML5']",1.18
1512,GERMANY,DE,Web_Designer_%26_Developer,40888,€30k , €74k.,"Hamburg, Hamburg",-17%,75%,25%,"['JavaScript', 'Web Development', 'Web Design', 'User Experience (UX) Design', 'HTML', 'Cascading Style Sheets (CSS)', 'HTML5']",1.18
1513,GERMANY,DE,ScrumMaster,54559,€40k , €76k.,"Stuttgart, Baden-Wuerttemberg",+37%,63.4%,36.6%,"['JIRA', 'ScrumMaster', 'Agile Software Development', 'Scrum', 'Project Management', 'Team Leadership']",1.18
1514,GERMANY,DE,ScrumMaster,54559,€40k , €76k.,"Munich, Bavaria (Bayern)",+25%,63.4%,36.6%,"['JIRA', 'ScrumMaster', 'Agile Software Development', 'Scrum', 'Project Management', 'Team Leadership']",1.18
1515,GERMANY,DE,ScrumMaster,54559,€40k , €76k.,"Hamburg, Hamburg",+14%,63.4%,36.6%,"['JIRA', 'ScrumMaster', 'Agile Software Development', 'Scrum', 'Project Management', 'Team Leadership']",1.18
1516,GERMANY,DE,ScrumMaster,54559,€40k , €76k.,"Berlin, Berlin",-9%,63.4%,36.6%,"['JIRA', 'ScrumMaster', 'Agile Software Development', 'Scrum', 'Project Management', 'Team Leadership']",1.18
1517,GERMANY,DE,Telecommunications_Engineer,47827,€35k , €64k.,"Munich, Bavaria (Bayern)",+2%,100%,0,['Telecommunications'],1.18
1518,SWEDEN,SE,Data_Scientist,497562,73k kr , 672k kr.,SWEDEN,0,76%,24%,"['Data Modeling', 'SQL', 'Statistical Analysis', 'Big Data Analytics', 'Python', 'Machine Learning']",0.11
1519,SWEDEN,SE,Software_Engineer,472494,59k kr , 626k kr.,SWEDEN,0,87.2%,12.8%,"['React.js', 'Node.js', 'C Programming Language', 'Python', 'JavaScript', 'Java', 'C# Programming Language', 'SQL', '.NET', 'C++ Programming Language']",0.11
1520,SWEDEN,SE,Primary_School_Teacher,336000,0 kr , 0 kr.,SWEDEN,0,100%,0,[],0.11
1521,SWEDEN,SE,Secondary_School_Teacher,175749,0 kr , 0 kr.,SWEDEN,0,0,100%,[],0.11
1522,SWEDEN,SE,High_School_Teacher,371613,30 kr , 596k kr.,SWEDEN,0,66.7%,33.3%,['English Language'],0.11
1523,SWEDEN,SE,Accountant,402263,318k kr , 496k kr.,SWEDEN,0,66.7%,33.3%,"['General Ledger Accounting', 'Accounts Payable', 'Microsoft Excel']",0.11
1524,SWEDEN,SE,Finance_Manager,600000,54k kr , 921k kr.,SWEDEN,0,60%,40%,"['Financial Analysis', 'Accounting', 'Budgeting', 'Financial Reporting']",0.11
1525,SWEDEN,SE,Financial_Analyst,441750,403k kr , 540k kr.,SWEDEN,0,50%,50%,[],0.11
1526,SWEDEN,SE,Design_Architect,393499,34k kr , 979k kr.,SWEDEN,0,60%,40%,"['Autodesk AutoCAD', 'Autodesk Revit Architecture']",0.11
1527,SWEDEN,SE,Professor%2C_Postsecondary_%2F_Higher_Education,839054,0 kr , 0 kr.,SWEDEN,0,100%,0,[],0.11
1528,SWEDEN,SE,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,269000,0 kr , 0 kr.,SWEDEN,0,0,0,[],0.11
1529,SWEDEN,SE,Network_Engineer,338986,29k kr , 699k kr.,SWEDEN,0,100%,0,"['Switching and Routing', 'Cisco Networking', 'Network Management / Administration']",0.11
1530,SWEDEN,SE,Database_Administrator_(DBA),437260,34k kr , 610k kr.,SWEDEN,0,100%,0,['Database Administration'],0.11
1531,SWEDEN,SE,Data_Engineer,492538,55k kr , 643k kr.,SWEDEN,0,94.1%,5.9%,"['Scala', 'Apache Hadoop', 'Big Data Analytics', 'Apache Spark', 'Python', 'SQL', 'ETL (Extract, transform, load)']",0.11
1532,SWEDEN,SE,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),400404,567 kr , 494k kr.,SWEDEN,0,60%,40%,"['Test Automation', 'Software Test', 'Test Planning', 'Regression Testing', 'System Testing']",0.11
1533,SWEDEN,SE,Lead_Software_Engineer,575128,40k kr , 691k kr.,SWEDEN,0,93.3%,6.7%,"['Software Architecture', 'Software Development', 'C# Programming Language', '.NET', 'Java']",0.11
1534,SWEDEN,SE,Web_Developer,381129,32k kr , 548k kr.,SWEDEN,0,84.2%,15.8%,"['HTML', 'Cascading Style Sheets (CSS)', 'React.js', 'Web Development', 'JavaScript', 'PHP', 'Node.js', 'MySQL', 'Python']",0.11
1535,SWEDEN,SE,Front_End_Developer_%2F_Engineer,407507,48k kr , 576k kr.,SWEDEN,0,80%,20%,"['Cascading Style Sheets (CSS)', 'Angular.js', 'React.js', 'JavaScript', 'HTML5', 'Web Development', 'HTML']",0.11
1536,SWEDEN,SE,.NET_Software_Developer_%2F_Programmer,476252,126k kr , 550k kr.,SWEDEN,0,92.3%,7.7%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework']",0.11
1537,SWEDEN,SE,Project_Manager%2C_Information_Technology_(IT),555992,475k kr , 653k kr.,SWEDEN,0,75%,25%,['Project Management'],0.11
1538,SWEDEN,SE,Senior_Project_Manager%2C_IT,708179,684k kr , 733k kr.,SWEDEN,0,50%,50%,[],0.11
1539,SWEDEN,SE,Java_Developer,481357,48k kr , 687k kr.,SWEDEN,0,63.2%,36.8%,"['Java/J2EE', 'RESTful Web Services', 'Spring', 'Java', 'Hibernate', 'SQL']",0.11
1540,SWEDEN,SE,Senior_Java_Developer,544504,37k kr , 958k kr.,SWEDEN,0,100%,0,"['JavaScript', 'Java', 'Hibernate', 'Java/J2EE', 'Spring', 'RESTful Web Services']",0.11
1541,SWEDEN,SE,Senior_Java_Developer,544504,37k kr , 958k kr.,SWEDEN,0,100%,0,"['JavaScript', 'Java', 'Hibernate', 'Java/J2EE', 'Spring', 'RESTful Web Services']",0.11
1542,SWEDEN,SE,Business_Intelligence_(BI)_Developer,504854,526 kr , 776k kr.,SWEDEN,0,85.7%,14.3%,"['Microsoft SQL Server', 'SQL', 'Business Intelligence', 'Data Warehouse']",0.11
1543,SWEDEN,SE,iOS_Developer,497565,40k kr , 611k kr.,SWEDEN,0,83.3%,16.7%,"['Swift Programming Language', 'iOS', 'Objective-C', 'Mobile applications development']",0.11
1544,SWEDEN,SE,Application_Developer,421907,220k kr , 490k kr.,SWEDEN,0,100%,0,[],0.11
1545,SWEDEN,SE,Web_Designer_%26_Developer,430842,0 kr , 0 kr.,SWEDEN,0,50%,50%,[],0.11
1546,SWEDEN,SE,ScrumMaster,525937,371k kr , 564k kr.,SWEDEN,0,85.7%,14.3%,"['ScrumMaster', 'Agile Software Development', 'Scrum']",0.11
1547,DENMARK,DK,Data_Scientist,535920 Kr.,378k Kr. , 670k Kr..,DENMARK,0,100%,0,"['Data Analysis', 'Python', 'Machine Learning']",0.16
1548,DENMARK,DK,Software_Engineer,488645 Kr.,355k Kr. , 694k Kr..,DENMARK,0,75.9%,24.1%,"['Python', 'Amazon Web Services (AWS)', 'Java', 'SQL', 'Linux', '.NET', 'C# Programming Language', 'C++ Programming Language', 'JavaScript', 'React.js']",0.16
1549,DENMARK,DK,Secondary_School_Teacher,388000 Kr.,0 Kr. , 0 Kr..,DENMARK,0,0,0,[],0.16
1550,DENMARK,DK,Accountant,261000 Kr.,121 Kr. , 636k Kr..,DENMARK,0,20%,80%,"['Accounts Payable', 'Financial Reporting', 'Bookkeeping']",0.16
1551,DENMARK,DK,Finance_Manager,591708 Kr.,537k Kr. , 675k Kr..,DENMARK,0,66.7%,33.3%,[],0.16
1552,DENMARK,DK,Financial_Analyst,462162 Kr.,0 Kr. , 0 Kr..,DENMARK,0,100%,0,[],0.16
1553,DENMARK,DK,Design_Architect,174000 Kr.,0 Kr. , 0 Kr..,DENMARK,0,100%,0,[],0.16
1554,DENMARK,DK,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,575000 Kr.,0 Kr. , 0 Kr..,DENMARK,0,0,0,[],0.16
1555,DENMARK,DK,Network_Engineer,508682 Kr.,460k Kr. , 600k Kr..,DENMARK,0,100%,0,[],0.16
1556,DENMARK,DK,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),376000 Kr.,69k Kr. , 529k Kr..,DENMARK,0,66.7%,33.3%,['Software Test'],0.16
1557,DENMARK,DK,Lead_Software_Engineer,432000 Kr.,0 Kr. , 0 Kr..,DENMARK,0,100%,0,[],0.16
1558,DENMARK,DK,Web_Developer,352431 Kr.,105 Kr. , 463k Kr..,DENMARK,0,93.8%,6.3%,"['React.js', 'MySQL', 'Web Development', 'JavaScript', 'PHP', 'SQL', 'HTML', 'Cascading Style Sheets (CSS)', 'HTML5']",0.16
1559,DENMARK,DK,Front_End_Developer_%2F_Engineer,382559 Kr.,107k Kr. , 543k Kr..,DENMARK,0,73.7%,26.3%,"['HTML5', 'JavaScript', 'Angular.js', 'React.js', 'Node.js', 'Cascading Style Sheets (CSS)']",0.16
1560,DENMARK,DK,.NET_Software_Developer_%2F_Programmer,467692 Kr.,201k Kr. , 608k Kr..,DENMARK,0,100%,0,"['.NET', 'ASP.NET Framework', 'C# Programming Language']",0.16
1561,DENMARK,DK,Project_Manager%2C_Information_Technology_(IT),581222 Kr.,486k Kr. , 796k Kr..,DENMARK,0,100%,0,['Project Management'],0.16
1562,DENMARK,DK,Senior_Project_Manager%2C_IT,650323 Kr.,54 Kr. , 930k Kr..,DENMARK,0,71.4%,28.6%,"['Program Management', 'Leadership', 'Project Management', 'Strategic Project Management', 'Agile Software Development']",0.16
1563,DENMARK,DK,Java_Developer,460000 Kr.,355k Kr. , 519k Kr..,DENMARK,0,100%,0,"['Spring', 'Java', 'JavaScript', 'Cascading Style Sheets (CSS)', 'Java/J2EE']",0.16
1564,DENMARK,DK,Senior_Java_Developer,456000 Kr.,147k Kr. , 650k Kr..,DENMARK,0,100%,0,['Spring'],0.16
1565,DENMARK,DK,Senior_Java_Developer,456000 Kr.,147k Kr. , 650k Kr..,DENMARK,0,100%,0,['Spring'],0.16
1566,DENMARK,DK,Business_Intelligence_(BI)_Developer,493550 Kr.,400k Kr. , 600k Kr..,DENMARK,0,75%,25%,[],0.16
1567,DENMARK,DK,iOS_Developer,517892 Kr.,455k Kr. , 694k Kr..,DENMARK,0,100%,0,['iOS'],0.16
1568,DENMARK,DK,ScrumMaster,489796 Kr.,0 Kr. , 0 Kr..,DENMARK,0,0,0,[],0.16
1569,NEW ZEALND,NZ,Assistant_General_Manager_(AGM),50,NZ$16.09 , NZ$29.36.,NEW ZEALND,0,66.7%,33.3%,"['Training', 'Operations Management', 'People Management']",0.67
1570,NEW ZEALND,NZ,Data_Scientist,77961,NZ$55k , NZ$115k.,NEW ZEALND,0,86.8%,13.2%,"['SQL', 'Data Modeling', 'Machine Learning', 'Big Data Analytics', 'Statistical Analysis', 'R', 'Python', 'Data Analysis', 'Natural Language Processing (NLP)', 'Software Development']",0.67
1571,NEW ZEALND,NZ,Software_Engineer,70776,NZ$52k , NZ$97k.,NEW ZEALND,0,85.1%,14.9%,"['React.js', 'ASP.NET Framework', 'Java', '.NET', 'C# Programming Language', 'JavaScript', 'HTML', 'C++ Programming Language', 'PHP', 'Python']",0.67
1572,NEW ZEALND,NZ,Primary_School_Teacher,53921,NZ$47k , NZ$74k.,"Auckland, Auckland",+2%,12.5%,87.5%,"['Leadership', 'Information Technology (IT) Support', 'Team Leadership', 'Curriculum Planning', 'Activities for Children', 'Mathematica', 'English Language', 'Childhood Education']",0.67
1573,NEW ZEALND,NZ,Secondary_School_Teacher,69447,NZ$48k , NZ$81k.,NEW ZEALND,0,41.4%,58.6%,"['Mentoring', 'Team Leadership', 'Curriculum Planning', 'Subject Matter Expert', 'English Language', 'Oral / Verbal Communication', 'Mathematica']",0.67
1574,NEW ZEALND,NZ,High_School_Teacher,62299,NZ$49k , NZ$82k.,NEW ZEALND,0,53.6%,46.4%,"['Leadership', 'Mathematica', 'Microsoft Office', 'Curriculum Planning', 'English Language']",0.67
1575,NEW ZEALND,NZ,Accountant,55323,NZ$42k , NZ$80k.,NEW ZEALND,0,29.3%,70.4%,"['Financial Analysis', 'Microsoft Excel', 'Financial Reporting', 'Payroll Administration', 'Accounts Receivable', 'Accounts Payable', 'Tax Compliance', 'Tax Preparation', 'Bookkeeping', 'Auditing']",0.67
1576,NEW ZEALND,NZ,Finance_Manager,93601,NZ$63k , NZ$131k.,NEW ZEALND,0,29.4%,70.6%,"['Financial Modeling', 'People Management', 'Financial Analysis', 'Senior Financial Management', 'Forecasting', 'Budgeting', 'Accounting', 'Microsoft Excel', 'Payroll Administration', 'Microsoft Office']",0.67
1577,NEW ZEALND,NZ,Chartered_Accountant,67404,NZ$49k , NZ$96k.,NEW ZEALND,0,32.4%,67.6%,"['Budget Management', 'Financial Analysis', 'Tax Consulting', 'Financial Reporting', 'Account Management', 'Tax Compliance', 'Auditing', 'Tax Preparation', 'Accounting']",0.67
1578,NEW ZEALND,NZ,Financial_Analyst,62939,NZ$46k , NZ$86k.,NEW ZEALND,0,52.6%,47.4%,"['Accounting', 'Forecasting', 'Data Analysis', 'Financial Modeling', 'Financial Reporting', 'Financial Analysis', 'Microsoft Excel']",0.67
1579,NEW ZEALND,NZ,Design_Architect,66575,NZ$45k , NZ$92k.,NEW ZEALND,0,59.1%,40.9%,"['3D Rendering', 'GRAPHISOFT ArchiCAD', 'Microsoft Office', 'Design', 'Microsoft Word', 'Autodesk AutoCAD', 'Autodesk Revit Architecture', 'Adobe Photoshop', 'SketchUp', 'ArchiCAD']",0.67
1580,NEW ZEALND,NZ,Environmental_Engineer,72092,NZ$53k , NZ$95k.,NEW ZEALND,0,53.3%,46.7%,"['Project Management', 'Environmental Consulting', 'Engineering Design', 'Microsoft Excel', 'Environmental Compliance']",0.67
1581,NEW ZEALND,NZ,Professor%2C_Postsecondary_%2F_Higher_Education,137455,NZ$76k , NZ$252k.,NEW ZEALND,0,60%,40%,[],0.67
1582,NEW ZEALND,NZ,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,119032,NZ$84k , NZ$144k.,NEW ZEALND,0,62.5%,37.5%,[],0.67
1583,NEW ZEALND,NZ,General_Manager,100736,NZ$58k , NZ$193k.,NEW ZEALND,0,71.2%,27.1%,"['Sales Management', 'Business Development', 'Budget Management', 'Business Management', 'Operations Management', 'People Management', 'Team Leadership', 'Customer Service']",0.67
1584,NEW ZEALND,NZ,Deputy_General_Manager,95000,NZ$60k , NZ$102k.,NEW ZEALND,0,50%,50%,[],0.67
1585,NEW ZEALND,NZ,Network_Engineer,69772,NZ$46k , NZ$101k.,NEW ZEALND,0,95.8%,3.2%,"['Telecommunications', 'Network Architecture / Design', 'Switches & Firewall Installation and Administration', 'Network Management / Administration', 'Cisco Networking', 'IT Security & Infrastructure', 'Switching and Routing', 'Network Support', 'Microsoft Office']",0.67
1586,NEW ZEALND,NZ,Database_Administrator_(DBA),61424,NZ$42k , NZ$99k.,NEW ZEALND,0,40%,60%,"['Microsoft SQL Server', 'Oracle 11g', 'SQL', 'Data Analysis', 'Oracle', 'Database Administration', 'Database Management & Reporting', 'Microsoft Office']",0.67
1587,NEW ZEALND,NZ,Data_Engineer,82856,NZ$58k , NZ$117k.,NEW ZEALND,0,69.2%,26.9%,"['Data Analysis', 'Apache Spark', 'Big Data Analytics', 'ETL (Extract, transform, load)', 'Amazon Web Services (AWS)', 'Microsoft SQL Server', 'SQL', 'Python']",0.67
1588,NEW ZEALND,NZ,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),60661,NZ$45k , NZ$88k.,NEW ZEALND,0,58.3%,41.7%,"['Test Planning', 'Software Test', 'System Testing', 'SQL', 'Selenium Automated Test Tool', 'C# Programming Language', '.NET']",0.67
1589,NEW ZEALND,NZ,Lead_Software_Engineer,116327,NZ$88k , NZ$145k.,NEW ZEALND,0,80.6%,19.4%,"['Software Architecture', 'JavaScript', 'Software Development', '.NET', 'Java', 'SQL']",0.67
1590,NEW ZEALND,NZ,Web_Developer,54846,NZ$42k , NZ$81k.,NEW ZEALND,0,80.4%,19.6%,"['C# Programming Language', 'Node.js', 'React.js', '.NET', 'HTML5', 'jQuery', 'ASP.NET Framework', 'MySQL', 'Cascading Style Sheets (CSS)', 'SQL']",0.67
1591,NEW ZEALND,NZ,Front_End_Developer_%2F_Engineer,62029,NZ$45k , NZ$97k.,NEW ZEALND,0,71.8%,26.9%,"['Node.js', 'React.js', 'Angular.js', 'JavaScript', 'TypeScript Programming Language', 'Cascading Style Sheets (CSS)', 'Web Development', 'HTML5', 'PHP', 'jQuery']",0.67
1592,NEW ZEALND,NZ,.NET_Software_Developer_%2F_Programmer,65577,NZ$46k , NZ$93k.,NEW ZEALND,0,85.5%,14.5%,"['Model-view-controller (MVC)', 'VB.Net', 'ASP.NET Framework', '.NET', 'JavaScript', 'SQL', 'Microsoft SQL Server']",0.67
1593,NEW ZEALND,NZ,Project_Manager%2C_Information_Technology_(IT),89832,NZ$53k , NZ$120k.,NEW ZEALND,0,50.6%,49.4%,"['IT Management', 'Agile Software Development', 'Microsoft Project', 'Strategic Project Management', 'Project Management', 'Microsoft Office', 'Business Analysis', 'Oral / Verbal Communication', 'SQL', 'Microsoft Word']",0.67
1594,NEW ZEALND,NZ,Senior_Project_Manager%2C_IT,120391,NZ$92k , NZ$147k.,NEW ZEALND,0,72%,26%,"['Program Management', 'IT Management', 'Leadership', 'Agile Software Development', 'Strategic Project Management', 'Software Development LifeCycle (SDLC)']",0.67
1595,NEW ZEALND,NZ,Java_Developer,74810,NZ$48k , NZ$93k.,NEW ZEALND,0,76.2%,23.8%,"['Spring', 'Java', 'RESTful Web Services', 'Java/J2EE', 'SQL']",0.67
